Dish,Population,Temperature,Time,Germinated,Germinable
D16,ML,25,11,11,25
D16,ML,25,12,15,25
D16,ML,25,13,15,25
D16,ML,25,14,15,25
D16,ML,25,15,15,25
D16,ML,25,16,15,25
D16,ML,25,17,15,25
D16,ML,25,18,15,25
D16,ML,25,19,15,25
D16,ML,25,20,15,25
D16,ML,25,21,15,25
D16,ML,25,22,15,25
D16,ML,25,23,15,25
D16,ML,25,24,15,25
D16,ML,25,25,15,25
D16,ML,25,26,15,25
D16,ML,25,27,15,25
D16,ML,25,28,15,25
D16,ML,25,29,15,25
D16,ML,25,30,15,25
D16,ML,25,31,15,25
D16,ML,25,32,15,25
D16,ML,25,33,15,25
D16,ML,25,34,15,25
D16,ML,25,35,15,25
D16,ML,25,36,15,25
D16,ML,25,37,15,25
D16,ML,25,38,15,25
D16,ML,25,39,15,25
D16,ML,25,40,15,25
D16,ML,25,41,15,25
D16,ML,25,42,15,25
D19,TR,25,1,0,16
D19,TR,25,2,0,16
D19,TR,25,3,0,16
D19,TR,25,4,0,16
D19,TR,25,5,0,16
D19,TR,25,6,0,16
D19,TR,25,7,0,16
D19,TR,25,8,0,16
D19,TR,25,9,0,16
D19,TR,25,10,0,16
D19,TR,25,11,0,16
D19,TR,25,12,0,16
D19,TR,25,13,0,16
D19,TR,25,14,0,16
D19,TR,25,15,0,16
D19,TR,25,16,0,16
D19,TR,25,17,0,16
D19,TR,25,18,0,16
D19,TR,25,19,0,16
D19,TR,25,20,0,16
D19,TR,25,21,0,16
D19,TR,25,22,0,16
D19,TR,25,23,0,16
D19,TR,25,24,0,16
D19,TR,25,25,0,16
D19,TR,25,26,0,16
D19,TR,25,27,0,16
D19,TR,25,28,0,16
D19,TR,25,29,0,16
D19,TR,25,30,0,16
D19,TR,25,31,0,16
D19,TR,25,32,0,16
D19,TR,25,33,0,16
D19,TR,25,34,0,16
D19,TR,25,35,0,16
D19,TR,25,36,0,16
D19,TR,25,37,0,16
D19,TR,25,38,0,16
D19,TR,25,39,0,16
D19,TR,25,40,0,16
D19,TR,25,41,0,16
D19,TR,25,42,0,16
D22,VA,25,1,0,16
D22,VA,25,2,0,16
D22,VA,25,3,0,16
D22,VA,25,4,6,16
D22,VA,25,5,11,16
D22,VA,25,6,11,16
D22,VA,25,7,11,16
D22,VA,25,8,11,16
D22,VA,25,9,11,16
D22,VA,25,10,11,16
D22,VA,25,11,11,16
D22,VA,25,12,11,16
D22,VA,25,13,11,16
D22,VA,25,14,11,16
D22,VA,25,15,11,16
D22,VA,25,16,11,16
D22,VA,25,17,11,16
D22,VA,25,18,11,16
D22,VA,25,19,11,16
D22,VA,25,20,11,16
D22,VA,25,21,11,16
D22,VA,25,22,11,16
D22,VA,25,23,11,16
D22,VA,25,24,11,16
D22,VA,25,25,11,16
D22,VA,25,26,11,16
D22,VA,25,27,11,16
D22,VA,25,28,11,16
D22,VA,25,29,11,16
D22,VA,25,30,11,16
D22,VA,25,31,11,16
D22,VA,25,32,11,16
D22,VA,25,33,11,16
D22,VA,25,34,11,16
D22,VA,25,35,11,16
D22,VA,25,36,11,16
D22,VA,25,37,11,16
D22,VA,25,38,11,16
D22,VA,25,39,11,16
D22,VA,25,40,11,16
D22,VA,25,41,11,16
D22,VA,25,42,11,16
D4,MA,25,1,0,22
D4,MA,25,2,0,22
D4,MA,25,3,0,22
D4,MA,25,4,0,22
D4,MA,25,5,1,22
D4,MA,25,6,1,22
D4,MA,25,7,3,22
D4,MA,25,8,3,22
D4,MA,25,9,3,22
D4,MA,25,10,4,22
D4,MA,25,11,4,22
D4,MA,25,12,4,22
D4,MA,25,13,4,22
D4,MA,25,14,4,22
D4,MA,25,15,4,22
D4,MA,25,16,4,22
D4,MA,25,17,4,22
D4,MA,25,18,4,22
D4,MA,25,19,4,22
D4,MA,25,20,4,22
D4,MA,25,21,4,22
D4,MA,25,22,4,22
D4,MA,25,23,4,22
D4,MA,25,24,4,22
D4,MA,25,25,4,22
D4,MA,25,26,4,22
D4,MA,25,27,4,22
D4,MA,25,28,4,22
D4,MA,25,29,4,22
D4,MA,25,30,4,22
D4,MA,25,31,4,22
D4,MA,25,32,4,22
D4,MA,25,33,4,22
D4,MA,25,34,4,22
D4,MA,25,35,4,22
D4,MA,25,36,4,22
D4,MA,25,37,4,22
D4,MA,25,38,4,22
D4,MA,25,39,4,22
D4,MA,25,40,4,22
D4,MA,25,41,4,22
D4,MA,25,42,4,22
D7,PU,25,1,0,24
D7,PU,25,2,0,24
D7,PU,25,3,0,24
D7,PU,25,4,0,24
D7,PU,25,5,1,24
D7,PU,25,6,2,24
D7,PU,25,7,2,24
D7,PU,25,8,2,24
D7,PU,25,9,2,24
D7,PU,25,10,2,24
D7,PU,25,11,2,24
D7,PU,25,12,2,24
D7,PU,25,13,2,24
D7,PU,25,14,2,24
D7,PU,25,15,2,24
D7,PU,25,16,2,24
D7,PU,25,17,2,24
D7,PU,25,18,2,24
D7,PU,25,19,2,24
D7,PU,25,20,2,24
D7,PU,25,21,2,24
D7,PU,25,22,2,24
D7,PU,25,23,2,24
D7,PU,25,24,2,24
D7,PU,25,25,2,24
D7,PU,25,26,2,24
D7,PU,25,27,2,24
D7,PU,25,28,2,24
D7,PU,25,29,2,24
D7,PU,25,30,2,24
D7,PU,25,31,2,24
D7,PU,25,32,2,24
D7,PU,25,33,2,24
D7,PU,25,34,2,24
D7,PU,25,35,2,24
D7,PU,25,36,2,24
D7,PU,25,37,2,24
D7,PU,25,38,2,24
D7,PU,25,39,2,24
D7,PU,25,40,2,24
D7,PU,25,41,2,24
D7,PU,25,42,2,24
E1,CM,30,1,0,22
E1,CM,30,2,0,22
E1,CM,30,3,0,22
E1,CM,30,4,0,22
E1,CM,30,5,0,22
E1,CM,30,6,0,22
E1,CM,30,7,0,22
E1,CM,30,8,0,22
E1,CM,30,9,0,22
E1,CM,30,10,0,22
E1,CM,30,11,0,22
E1,CM,30,12,0,22
E1,CM,30,13,0,22
E1,CM,30,14,0,22
E1,CM,30,15,0,22
E1,CM,30,16,0,22
E1,CM,30,17,0,22
E1,CM,30,18,0,22
E1,CM,30,19,0,22
E1,CM,30,20,0,22
E1,CM,30,21,0,22
E1,CM,30,22,0,22
E1,CM,30,23,0,22
E1,CM,30,24,0,22
E1,CM,30,25,0,22
E1,CM,30,26,0,22
E1,CM,30,27,0,22
E1,CM,30,28,0,22
E1,CM,30,29,0,22
E1,CM,30,30,0,22
E1,CM,30,31,0,22
E1,CM,30,32,0,22
E1,CM,30,33,0,22
E1,CM,30,34,0,22
E1,CM,30,35,0,22
E1,CM,30,36,0,22
E1,CM,30,37,0,22
E1,CM,30,38,0,22
E1,CM,30,39,0,22
E1,CM,30,40,0,22
E1,CM,30,41,0,22
E1,CM,30,42,0,22
E10,AR,30,1,0,25
E10,AR,30,2,0,25
E10,AR,30,3,0,25
E10,AR,30,4,0,25
E10,AR,30,5,0,25
E10,AR,30,6,0,25
E10,AR,30,7,0,25
E10,AR,30,8,0,25
E10,AR,30,9,0,25
E10,AR,30,10,0,25
E10,AR,30,11,0,25
E10,AR,30,12,0,25
E10,AR,30,13,0,25
E10,AR,30,14,0,25
E10,AR,30,15,0,25
E10,AR,30,16,0,25
E10,AR,30,17,0,25
E10,AR,30,18,0,25
E10,AR,30,19,0,25
E10,AR,30,20,0,25
E10,AR,30,21,0,25
E10,AR,30,22,0,25
E10,AR,30,23,0,25
E10,AR,30,24,0,25
E10,AR,30,25,0,25
E10,AR,30,26,0,25
E10,AR,30,27,0,25
E10,AR,30,28,0,25
E10,AR,30,29,0,25
E10,AR,30,30,0,25
E10,AR,30,31,0,25
E10,AR,30,32,0,25
E10,AR,30,33,0,25
E10,AR,30,34,0,25
E10,AR,30,35,0,25
E10,AR,30,36,0,25
E10,AR,30,37,0,25
E10,AR,30,38,0,25
E10,AR,30,39,0,25
E10,AR,30,40,0,25
E10,AR,30,41,0,25
E10,AR,30,42,0,25
E13,TE,30,1,0,23
E13,TE,30,2,0,23
E13,TE,30,3,0,23
E13,TE,30,4,0,23
E13,TE,30,5,0,23
E13,TE,30,6,0,23
E13,TE,30,7,0,23
E13,TE,30,8,0,23
E13,TE,30,9,0,23
E13,TE,30,10,0,23
E13,TE,30,11,0,23
E13,TE,30,12,0,23
E13,TE,30,13,0,23
E13,TE,30,14,0,23
E13,TE,30,15,0,23
E13,TE,30,16,0,23
E13,TE,30,17,0,23
E13,TE,30,18,0,23
E13,TE,30,19,0,23
E13,TE,30,20,0,23
E13,TE,30,21,0,23
E13,TE,30,22,0,23
E13,TE,30,23,0,23
E13,TE,30,24,0,23
E13,TE,30,25,0,23
E13,TE,30,26,0,23
E13,TE,30,27,0,23
E13,TE,30,28,0,23
E13,TE,30,29,0,23
E13,TE,30,30,0,23
E13,TE,30,31,0,23
E13,TE,30,32,0,23
E13,TE,30,33,0,23
E13,TE,30,34,0,23
E13,TE,30,35,0,23
E13,TE,30,36,0,23
E13,TE,30,37,0,23
E13,TE,30,38,0,23
E13,TE,30,39,0,23
E13,TE,30,40,0,23
E13,TE,30,41,0,23
E13,TE,30,42,0,23
E16,ML,30,1,0,25
E16,ML,30,2,0,25
E16,ML,30,3,0,25
E16,ML,30,4,0,25
E16,ML,30,5,0,25
E16,ML,30,6,0,25
E16,ML,30,7,0,25
E16,ML,30,8,0,25
E16,ML,30,9,0,25
E16,ML,30,10,0,25
E16,ML,30,11,0,25
E16,ML,30,12,1,25
E16,ML,30,13,1,25
E16,ML,30,14,1,25
E16,ML,30,15,1,25
E16,ML,30,16,1,25
E16,ML,30,17,1,25
E16,ML,30,18,1,25
E16,ML,30,19,1,25
E16,ML,30,20,1,25
E16,ML,30,21,1,25
E16,ML,30,22,1,25
E16,ML,30,23,1,25
E16,ML,30,24,1,25
E16,ML,30,25,1,25
E16,ML,30,26,1,25
E16,ML,30,27,1,25
E16,ML,30,28,1,25
E16,ML,30,29,1,25
E16,ML,30,30,1,25
E16,ML,30,31,1,25
E16,ML,30,32,1,25
E16,ML,30,33,1,25
E16,ML,30,34,1,25
E16,ML,30,35,1,25
E16,ML,30,36,1,25
E16,ML,30,37,1,25
E16,ML,30,38,1,25
E16,ML,30,39,1,25
E16,ML,30,40,1,25
E16,ML,30,41,1,25
E16,ML,30,42,1,25
E19,TR,30,1,0,16
E19,TR,30,2,0,16
E19,TR,30,3,0,16
E19,TR,30,4,0,16
E19,TR,30,5,0,16
E19,TR,30,6,0,16
E19,TR,30,7,0,16
E19,TR,30,8,0,16
E19,TR,30,9,0,16
E19,TR,30,10,0,16
E19,TR,30,11,0,16
E19,TR,30,12,0,16
E19,TR,30,13,0,16
E19,TR,30,14,0,16
E19,TR,30,15,0,16
E19,TR,30,16,0,16
E19,TR,30,17,0,16
E19,TR,30,18,0,16
E19,TR,30,19,0,16
E19,TR,30,20,0,16
E19,TR,30,21,0,16
E19,TR,30,22,0,16
E19,TR,30,23,0,16
E19,TR,30,24,0,16
E19,TR,30,25,0,16
E19,TR,30,26,0,16
E19,TR,30,27,0,16
E19,TR,30,28,0,16
E19,TR,30,29,0,16
E19,TR,30,30,0,16
E19,TR,30,31,0,16
E19,TR,30,32,0,16
E19,TR,30,33,0,16
E19,TR,30,34,0,16
E19,TR,30,35,0,16
E19,TR,30,36,0,16
E19,TR,30,37,0,16
E19,TR,30,38,0,16
E19,TR,30,39,0,16
E19,TR,30,40,0,16
E19,TR,30,41,0,16
E19,TR,30,42,0,16
E22,VA,30,1,0,16
E22,VA,30,2,0,16
E22,VA,30,3,0,16
E22,VA,30,4,0,16
E22,VA,30,5,0,16
E22,VA,30,6,0,16
E22,VA,30,7,0,16
E22,VA,30,8,0,16
E22,VA,30,9,0,16
E22,VA,30,10,0,16
E22,VA,30,11,0,16
E22,VA,30,12,0,16
E22,VA,30,13,0,16
E22,VA,30,14,0,16
E22,VA,30,15,0,16
E22,VA,30,16,0,16
E22,VA,30,17,0,16
E22,VA,30,18,0,16
E22,VA,30,19,0,16
E22,VA,30,20,0,16
E22,VA,30,21,0,16
E22,VA,30,22,0,16
E22,VA,30,23,0,16
E22,VA,30,24,0,16
E22,VA,30,25,0,16
E22,VA,30,26,0,16
E22,VA,30,27,0,16
E22,VA,30,28,0,16
E22,VA,30,29,0,16
E22,VA,30,30,0,16
E22,VA,30,31,0,16
E22,VA,30,32,0,16
E22,VA,30,33,0,16
E22,VA,30,34,0,16
E22,VA,30,35,0,16
E22,VA,30,36,0,16
E22,VA,30,37,0,16
E22,VA,30,38,0,16
E22,VA,30,39,0,16
E22,VA,30,40,0,16
E22,VA,30,41,0,16
E22,VA,30,42,0,16
E4,MA,30,1,0,25
E4,MA,30,2,0,25
E4,MA,30,3,0,25
E4,MA,30,4,0,25
E4,MA,30,5,0,25
E4,MA,30,6,0,25
E4,MA,30,7,0,25
E4,MA,30,8,0,25
E4,MA,30,9,0,25
E4,MA,30,10,0,25
E4,MA,30,11,0,25
E4,MA,30,12,0,25
E4,MA,30,13,0,25
E4,MA,30,14,0,25
E4,MA,30,15,0,25
E4,MA,30,16,0,25
E4,MA,30,17,0,25
E4,MA,30,18,0,25
E4,MA,30,19,0,25
E4,MA,30,20,0,25
E4,MA,30,21,0,25
E4,MA,30,22,0,25
E4,MA,30,23,0,25
E4,MA,30,24,0,25
E4,MA,30,25,0,25
E4,MA,30,26,0,25
E4,MA,30,27,0,25
E4,MA,30,28,0,25
E4,MA,30,29,0,25
E4,MA,30,30,0,25
E4,MA,30,31,0,25
E4,MA,30,32,0,25
E4,MA,30,33,0,25
E4,MA,30,34,0,25
E4,MA,30,35,0,25
E4,MA,30,36,0,25
E4,MA,30,37,0,25
E4,MA,30,38,0,25
E4,MA,30,39,0,25
E4,MA,30,40,0,25
E4,MA,30,41,0,25
E4,MA,30,42,0,25
E7,PU,30,1,0,25
E7,PU,30,2,0,25
E7,PU,30,3,0,25
E7,PU,30,4,0,25
E7,PU,30,5,0,25
E7,PU,30,6,0,25
E7,PU,30,7,0,25
E7,PU,30,8,0,25
E7,PU,30,9,0,25
E7,PU,30,10,0,25
E7,PU,30,11,0,25
E7,PU,30,12,0,25
E7,PU,30,13,0,25
E7,PU,30,14,0,25
E7,PU,30,15,0,25
E7,PU,30,16,0,25
E7,PU,30,17,0,25
E7,PU,30,18,0,25
E7,PU,30,19,0,25
E7,PU,30,20,0,25
E7,PU,30,21,0,25
E7,PU,30,22,0,25
E7,PU,30,23,0,25
E7,PU,30,24,0,25
E7,PU,30,25,0,25
E7,PU,30,26,0,25
E7,PU,30,27,0,25
E7,PU,30,28,0,25
E7,PU,30,29,0,25
E7,PU,30,30,0,25
E7,PU,30,31,0,25
E7,PU,30,32,0,25
E7,PU,30,33,0,25
E7,PU,30,34,0,25
E7,PU,30,35,0,25
E7,PU,30,36,0,25
E7,PU,30,37,0,25
E7,PU,30,38,0,25
E7,PU,30,39,0,25
E7,PU,30,40,0,25
E7,PU,30,41,0,25
E7,PU,30,42,0,25
